ID,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAura,EffectAuraPeriod,EffectBasePoints,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectDieSides,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
681611,0,0,24,0,0,0,0,0,0,1,0,1,4314,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3848
681612,0,0,24,0,0,0,0,0,0,1,0,1,4315,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3849
681613,0,0,24,0,0,0,0,0,0,1,0,1,4316,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3850
681614,0,0,6,0,0,161,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3219
681618,0,0,24,0,0,0,0,0,0,1,0,1,4407,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3979
681619,0,0,6,0,0,4,0,-1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,28757
681623,0,0,36,0,0,0,0,24,0,1,0,1,0,0,0,0,0,3101,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2280
681624,0,1,44,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,171,0,0,0,0,0,0,0,0,0,2280
681629,0,0,5,1,0,0,0,-1,0,1,0,1,0,0,0,2.25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,3561
681630,0,1,77,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3561
681640,0,0,24,0,0,0,0,0,0,1,0,1,3391,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3188
681642,0,0,30,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4352
681644,0,0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3909
681645,0,1,118,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,197,0,0,0,0,0,0,0,0,0,3909
681646,0,0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3910
681647,0,1,118,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,197,0,0,0,0,0,0,0,0,0,3910
681648,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3908,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3911
681649,0,1,44,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,197,0,0,0,0,0,0,0,0,0,3911
681650,0,0,24,0,0,0,0,0,0,1,0,1,4256,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3773
681651,0,0,6,0,0,42,0,0,0,1,0,1,0,0,0,0,0,3391,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3417
681652,0,0,6,0,0,42,0,-1,0,1,0,1,0,0,0,0,0,3419,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3418
681653,0,0,24,0,0,0,0,0,0,1,0,1,3828,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3453
681656,0,0,6,0,0,138,0,29,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3151
681657,0,0,6,0,0,87,0,49,0.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,10,0,0,0,0,0,22,15,14533
681658,0,1,6,0,0,87,0,49,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,10,0,0,0,0,0,22,15,14533
681659,0,2,6,0,0,87,0,49,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,64,0,10,0,0,0,0,0,22,15,14533
681660,0,0,6,0,0,29,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3157
681661,0,0,24,0,0,0,0,0,0,1,0,1,4334,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3871
681668,0,0,6,0,0,3,1000,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,22,15,3485
681670,0,0,2,0,0,0,0,8,0.10400000215,1,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3606
681671,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3607
681672,0,0,9,1.5,0,0,0,29,0.5,1,0,1,0,0,0,0,1.60000002384,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3393
681673,0,0,6,1,0,42,0,-1,0,1,0,1,0,0,0,0,0,3393,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3394
681678,0,0,6,0,0,61,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4153
681679,0,0,6,0,0,138,0,49,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4154
681680,0,1,6,0,0,14,0,59,0,1,0,1,0,0,0,0,10,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4154
681681,0,2,6,0,0,10,0,-6,0,1,0,1,0,0,0,0,-1,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,4154
681682,0,0,24,0,0,0,0,0,0,1,0,1,3385,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3173
681683,0,0,6,0,0,14,0,0,0,1,0,1,0,0,0,0,0.40000000596,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,0,3247
681684,0,0,6,0,0,51,0,54,0,1,0,1,0,0,0,0,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3248
681685,0,0,6,0,0,22,0,-241,0,1,0,1,0,0,0,0,-20,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,0,3252
681687,0,0,6,0,0,12,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3618
681689,0,0,6,0,0,29,0,4,0,1,0,1,0,0,0,0,0.25,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,20,0,4147
681690,0,1,6,0,0,29,0,4,0,1,0,1,0,0,0,0,0.25,0,0,1,0,0,0,1,1,0,9,0,0,0,0,0,20,0,4147
681691,0,0,6,0,0,34,0,251,0,1,0,1,0,0,0,0,12.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4148
681692,0,0,46,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3390
681693,0,0,24,0,0,0,0,0,0,1,0,1,929,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3447
681694,0,0,24,0,0,0,0,0,0,1,0,1,3823,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3448
681695,0,0,58,0,0,0,0,17,1,1,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,4159
681696,0,1,6,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,4159
681699,0,0,6,0,0,56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,620,0,0,0,0,0,0,0,25,0,3246
681704,0,0,24,0,0,0,0,0,0,1,0,1,3386,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3174
681705,0,0,6,0,0,8,3000,139,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,3662
681708,0,0,58,0,0,0,0,2,1,1,0,1,0,0,0,0,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3242
681709,0,1,6,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3242
681710,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3909,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3912
681711,0,1,44,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,197,0,0,0,0,0,0,0,0,0,3912
681712,0,0,6,0,0,29,0,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3159
681713,0,0,6,0,0,29,0,7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3160
681715,0,0,6,1,0,28,0,99,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3651
681716,0,1,6,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3651
681717,0,2,6,0,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3651
681719,0,0,58,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,4160
681721,0,0,28,1000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2540,61,0,0,0,0,0,0,32,0,3615
681722,0,0,6,0,0,42,0,0,0,1,0,1,0,0,0,0,0,744,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3616
681723,0,0,10,0,0,0,0,697,0.71399998665,1,0,83,0,0,0,0,3.79999995232,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,3472
681727,0,0,10,1,0,0,0,61,0,1,0,11,0,0,0,0,7.69999980927,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,4209
681728,0,0,6,0,0,13,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4354
681729,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,16830,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,3667
681731,0,0,24,0,0,0,0,0,0,1,0,1,4330,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3866
681732,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3910,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3913
681733,0,1,44,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,197,0,0,0,0,0,0,0,0,0,3913
681734,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2667,61,15,0,0,0,0,0,47,0,3827
681735,0,0,6,0,0,29,0,12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,9262
681736,0,0,6,0,0,29,0,13,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,9263
681737,0,0,6,0,0,29,0,12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,9264
681738,0,0,6,0,0,29,0,13,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,9265
681739,0,0,6,0,0,29,0,12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9266
681740,0,0,28,1000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2531,61,0,0,0,0,0,0,32,0,3611
681741,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,698,67,0,0,0,0,0,0,18,0,3612
681743,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3009,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,3666
681744,0,0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3274
681745,0,1,118,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,129,0,0,0,0,0,0,0,0,0,3274
681746,0,0,59,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,23,0,3670
681747,0,0,24,0,0,0,0,0,0,1,0,1,4343,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3914
681748,0,0,24,0,0,0,0,0,0,1,0,1,4344,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3915
681750,0,0,6,0,0,29,0,4,0,1,0,1,0,0,0,0,0.25,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,20,0,3149
681752,0,0,6,0,0,3,2000,3,0,1,0,1,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,9492
681753,0,0,6,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3609
681754,0,0,98,0,0,0,0,249,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,250,0,13,0,0,0,0,0,22,15,26027
681756,0,0,6,0,0,29,0,13,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9267
681763,0,0,24,0,0,0,0,0,0,1,0,1,1251,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3275
681764,0,0,24,0,0,0,0,0,0,1,0,1,2581,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3276
681765,0,0,24,0,0,0,0,0,0,1,0,1,3530,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3277
681766,0,0,24,0,0,0,0,0,0,1,0,1,3531,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3278
681767,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3273,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3279
681768,0,1,44,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,129,0,0,0,0,0,0,0,0,0,3279
681769,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,756,67,0,0,0,0,0,0,32,0,3621
681772,0,0,6,0,0,34,0,199,0,1,0,1,0,0,0,0,10,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,20,0,4238
681773,0,0,59,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,23,0,4239
681775,0,0,24,0,0,0,0,0,0,1,0,1,3824,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3449
681776,0,0,24,0,0,0,0,0,0,1,0,1,3825,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3450
681777,0,0,6,0,0,33,0,-26,0,1,0,1,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3604
681779,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2273,64,0,0,0,0,0,0,18,0,3657
681780,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2272,64,0,0,0,0,0,0,47,0,3658
681781,0,0,6,0,0,14,0,2,0,1,0,1,0,0,0,0,0.25,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,0,3427
681782,0,0,28,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2462,64,0,0,0,0,0,0,18,0,3428
681783,0,0,2,0,0,0,0,140,1,1,0,19,0,0,0,0,8.80000019073,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,22,15,3204
681786,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3205
681787,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3206
681788,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3207
681791,0,0,2,0,0,0,0,24,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,4164
681792,0,0,24,0,0,0,0,0,0,1,0,1,3387,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3175
681793,0,0,24,0,0,0,0,0,0,1,0,1,3388,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3176
681794,0,0,6,1,0,138,0,34,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3443
681795,0,0,58,0,0,0,0,-1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3446
681796,0,1,6,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3446
681797,0,0,24,0,0,0,0,0,0,1,0,1,4401,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3928
681798,0,0,24,0,0,0,0,0,0,1,0,1,4364,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3929
681799,0,0,28,100000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2520,61,0,0,0,0,0,0,18,0,3605
681800,0,0,3,0,0,0,0,299,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3644
681801,0,0,6,0,0,16,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3648
681804,0,0,6,0,0,64,10000,9,0.10000000149,1,0,1,0,0,0,0,0.34999999404,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3429
681805,0,0,30,0,0,0,0,499,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28760
681806,0,0,6,0,0,29,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,3166
681812,0,0,58,0,0,0,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,4240
681813,0,1,6,0,0,138,0,-101,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,4240
681814,0,0,6,0,0,42,0,0,0,1,0,1,0,0,0,0,0,4240,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4241
681817,0,0,6,0,0,6,0,34,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3442
681818,0,1,6,0,0,138,0,-101,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3442
681819,0,0,28,1000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2623,61,0,0,0,0,0,0,32,0,3652
681820,0,0,6,0,0,13,0,-18,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3653
681823,0,0,24,0,0,0,0,0,0,1,0,1,3826,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3451
681824,0,0,24,0,0,0,0,0,0,1,0,1,3827,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3452
681825,0,0,24,0,0,0,0,0,0,1,0,1,3384,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3172
681826,0,0,24,0,0,0,0,0,0,1,0,1,3728,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3399
681838,0,0,24,0,0,0,0,0,0,1,0,1,2844,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2737
681839,0,0,24,0,0,0,0,0,0,1,0,1,2845,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2738
681840,0,0,24,0,0,0,0,0,0,1,0,1,2847,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2739
681841,0,0,24,0,0,0,0,0,0,1,0,1,2848,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2740
681846,0,0,24,0,0,0,0,0,0,1,0,1,3842,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3506
681847,0,0,6,0,0,56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,3287
681848,0,0,6,0,0,69,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3288
681849,0,0,24,0,0,0,0,0,0,1,0,1,3487,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3292
681851,0,0,5,1,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,3562
681852,0,1,77,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3562
681853,0,0,5,1,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,3563
681854,0,1,77,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3563
681855,0,0,24,0,0,0,0,0,0,1,0,1,3845,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3511
681856,0,0,24,0,0,0,0,0,0,1,0,1,4398,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3972
681857,0,0,24,0,0,0,0,0,0,1,0,1,4239,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3756
681858,0,0,28,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2523,63,0,0,0,0,0,0,44,0,3599
681859,0,0,6,0,0,33,0,-51,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,22,15,3600
681860,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3811,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3812
681861,0,1,44,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,165,0,0,0,0,0,0,0,0,0,3812
681862,0,0,24,0,0,0,0,0,0,1,0,1,4245,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3813
681872,0,0,24,0,0,0,0,0,0,1,0,1,3488,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3293
681876,0,0,24,0,0,0,0,0,0,1,0,1,4322,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3857
681877,0,0,24,0,0,0,0,0,0,1,0,1,4323,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3858
681878,0,0,24,0,0,0,0,0,0,1,0,1,3484,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3334
681879,0,0,24,0,0,0,0,0,0,1,0,1,3577,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3308
681885,0,0,28,1000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2479,61,0,0,0,0,0,0,32,0,3527
681888,0,0,24,0,0,0,0,0,0,1,0,1,4329,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3864
681889,0,0,24,0,0,0,0,0,0,1,0,1,4339,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3865
681895,0,0,24,0,0,0,0,0,0,1,0,1,4392,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3965
681896,0,0,24,0,0,0,0,0,0,1,0,1,4393,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3966
681897,0,0,24,0,0,0,0,0,0,1,0,1,4324,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3859
681898,0,0,24,0,0,0,0,0,0,1,0,1,4325,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3860
681899,0,0,24,0,0,0,0,0,0,1,0,1,4326,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3861
681902,0,0,24,0,0,0,0,199,0,1,0,1,8069,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3947
681903,0,0,24,0,0,0,0,0,0,1,0,1,4379,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3949
681905,0,0,24,0,0,0,0,1,0,1,0,3,4370,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3937
681907,0,0,24,0,0,0,0,0,0,1,0,1,4381,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3952
681908,0,0,24,0,0,0,0,0,0,1,0,1,4382,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3953
681909,0,0,24,0,0,0,0,0,0,1,0,1,4383,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3954
681913,0,0,2,0,0,0,0,5,0.16400000453,1,0,3,0,0,0,0,0.30000001192,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3110
681914,0,0,6,0,0,8,3000,49,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,3111
681919,0,0,6,0,0,138,0,-68,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3510
681920,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,3514,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3512
681921,0,1,6,0,0,13,0,-16,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3512
681922,0,2,6,0,0,31,0,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3512
